Skew,alphStatCov,Dose,Time,Cell,Kurtosis,Date,Variance,Ligand,Mean
2.106543,0,0.115226,4,CD8,7.211402,3/27/2019,5048413,IL15,1962.3473
4.7932506,0,0.038409,4,CD8,47.994984,3/27/2019,1628934.5,IL15,616.3927
7.292603,0,0.012803,4,CD8,137.93869,3/27/2019,742287.7,IL15,162.526
5.9922037,0,0.004268,4,CD8,98.66614,3/27/2019,573448.25,IL15,39.387695
5.1049504,0,0.001423,4,CD8,58.68712,3/27/2019,771198.6,IL15,169.29004
5.6393023,0,0.000474,4,CD8,104.95135,3/27/2019,482710.2,IL15,0
1.2272809,0,84,2,NK,1.8374114,3/27/2019,5914114.5,IL15,3254.661
0.7608996,0,28,2,NK,0.6722901,3/27/2019,5293103,IL15,3657.7004
1.3566515,0,9.333333,2,NK,3.331276,3/27/2019,6096338.5,IL15,4174.3564
0.86174685,0,3.111,2,NK,1.807632,3/27/2019,4165622.2,IL15,3427.7117
0.5369722,0,1.037037,2,NK,0.11790943,3/27/2019,5182447,IL15,3252.8625
1.313067,0,0.345679,2,NK,1.9531522,3/27/2019,3925170.5,IL15,1824.1956
1.4828823,0,0.115226,2,NK,2.4132028,3/27/2019,2575024.8,IL15,472.2998
1.6589078,0,0.038409,2,NK,3.4582496,3/27/2019,2375102.8,IL15,315.32373
1.9510528,0,0.012803,2,NK,5.340253,3/27/2019,2174873.2,IL15,224.80054
1.1936926,0,0.004268,2,NK,1.133091,3/27/2019,2313181,IL15,191.75684
1.2617042,0,0.001423,2,NK,1.505837,3/27/2019,1762493.1,IL15,0
1.5732336,0,0.000474,2,NK,2.6074343,3/27/2019,2246220.2,IL15,142.21948
1.0861832,0,84,2,CD8,2.4804387,3/27/2019,9609421,IL15,3822.9724
0.90392953,0,28,2,CD8,1.3057399,3/27/2019,13334258,IL15,4672.1514
0.90899587,0,9.333333,2,CD8,1.633882,3/27/2019,17689328,IL15,5595.1123
1.1242298,0,3.111,2,CD8,2.647788,3/27/2019,13034052,IL15,4572.585
1.8364199,0,1.037037,2,CD8,9.140305,3/27/2019,5664866.5,IL15,2575.4805
3.958856,0,0.345679,2,CD8,36.486492,3/27/2019,1439013.4,IL15,752.88745
4.7094727,0,0.115226,2,CD8,47.855087,3/27/2019,980293.9,IL15,509.41943
13.306218,0,0.038409,2,CD8,403.51947,3/27/2019,703502.4,IL15,232.25037
4.560488,0,0.012803,2,CD8,74.636154,3/27/2019,471844.1,IL15,180.56567
1.9705011,0,0.004268,2,CD8,13.961855,3/27/2019,377745.34,IL15,97.7229
3.7184856,0,0.001423,2,CD8,55.99647,3/27/2019,358429.75,IL15,30.485352
3.4298322,0,0.000474,2,CD8,52.4942,3/27/2019,359823.8,IL15,0
0.7045693,0,84,1,NK,1.5432501,3/27/2019,4089373,IL15,3551.3723
0.37970886,0,28,1,NK,0.032171488,3/27/2019,5004744.5,IL15,3869.0793
0.6870221,0,9.333333,1,NK,1.2931156,3/27/2019,7374318,IL15,4112.9883
0.117277056,0,3.111,1,NK,0.25984502,3/27/2019,5279445,IL15,4434.801
0.92689484,0,1.037037,1,NK,0.7126863,3/27/2019,5194073.5,IL15,4091.052
1.7681056,0,0.345679,1,NK,3.863731,3/27/2019,3162585,IL15,684.7737
1.4438038,0,0.115226,1,NK,1.8291535,3/27/2019,2285222.8,IL15,379.92578
1.4074575,0,0.038409,1,NK,1.9295607,3/27/2019,2270397.8,IL15,368.17383
1.8404882,0,0.012803,1,NK,3.8389134,3/27/2019,2303925.5,IL15,251.62231
1.404652,0,0.004268,1,NK,1.4107399,3/27/2019,2806751.8,IL15,320.9939
1.316538,0,0.001423,1,NK,1.712194,3/27/2019,2585813.5,IL15,463.4348
1.4080302,0,0.000474,1,NK,2.0853324,3/27/2019,1744899,IL15,0
1.0507135,0,84,1,CD8,4.231579,3/27/2019,11493511,IL15,4315.84
0.7181032,0,28,1,CD8,0.53275037,3/27/2019,12087996,IL15,4518.7256
0.78806955,0,9.333333,1,CD8,1.1300364,3/27/2019,13957023,IL15,4822.2754
0.8304767,0,3.111,1,CD8,1.261795,3/27/2019,14945683,IL15,4964.626
1.5928351,0,1.037037,1,CD8,5.1837854,3/27/2019,7925943.5,IL15,2962.2175
6.4017835,0,0.345679,1,CD8,139.23305,3/27/2019,653573.6,IL15,75.16113
4.941022,0,0.115226,1,CD8,64.842896,3/27/2019,752764.25,IL15,159.15466
3.6725965,0,0.038409,1,CD8,33.775936,3/27/2019,636205.5,IL15,150.45483
4.387824,0,0.012803,1,CD8,61.119286,3/27/2019,594357.75,IL15,0
1.8230135,0,0.004268,1,CD8,10.043923,3/27/2019,481490.38,IL15,73.131714
5.7039986,0,0.001423,1,CD8,67.46905,3/27/2019,901121,IL15,170.74927
3.331893,0,0.000474,1,CD8,31.345528,3/27/2019,537347.94,IL15,29.72644
1.2196281,0,84,4,NK,1.2618289,4/18/2019,4470113.5,IL2,2508.3318
1.2176923,0,28,4,NK,1.6797495,4/18/2019,4617509.5,IL2,2111.3494
1.0402538,0,9.333333,4,NK,1.1048331,4/18/2019,4598386.5,IL2,2107.4075
1.5459954,0,3.111,4,NK,2.5834374,4/18/2019,4935382,IL2,1954.0593
1.6096808,0,1.037037,4,NK,2.740943,4/18/2019,3751730.8,IL2,974.80005
1.4454681,0,0.345679,4,NK,1.5599623,4/18/2019,4512897.5,IL2,748.07715
1.8591498,0,0.115226,4,NK,4.2722707,4/18/2019,3113226.2,IL2,421.82593
1.8815238,0,0.038409,4,NK,5.421591,4/18/2019,1465299.4,IL2,0
1.4307847,0,0.012803,4,NK,2.331925,4/18/2019,3451144,IL2,394.32373
1.2791862,0,0.004268,4,NK,0.756701,4/18/2019,3971396.8,IL2,764.3782
1.4279617,0,0.001423,4,NK,1.4458718,4/18/2019,3643200.8,IL2,650.1282
1.4620059,0,0.000474,4,NK,2.549652,4/18/2019,2680053.8,IL2,293.12817
6.065352,0,84,4,CD8,95.20487,4/18/2019,15305838,IL2,5089.178
2.3821318,0,28,4,CD8,17.231792,4/18/2019,10441432,IL2,4348.9233
1.7572792,0,9.333333,4,CD8,5.1430807,4/18/2019,7326724,IL2,3158.372
1.3124269,0,3.111,4,CD8,2.6037188,4/18/2019,6346448,IL2,3024.9385
3.8348975,0,1.037037,4,CD8,19.70704,4/18/2019,2840192.2,IL2,617.2677
6.367411,0,0.345679,4,CD8,68.93848,4/18/2019,1928635.4,IL2,321.93848
3.7965965,0,0.115226,4,CD8,22.18656,4/18/2019,755676.25,IL2,179.89539
2.9214206,0,0.038409,4,CD8,22.71788,4/18/2019,350941.16,IL2,39.47632
3.3685834,0,0.012803,4,CD8,34.678474,4/18/2019,300729.9,IL2,0
8.588002,0,0.004268,4,CD8,167.35802,4/18/2019,412780.25,IL2,58.723145
2.6609771,0,0.001423,4,CD8,19.584345,4/18/2019,322108.16,IL2,89.446045
10.3932085,0,0.000474,4,CD8,127.0011,4/18/2019,2674439.2,IL2,170.46948
2.6010284,0,84,2,NK,11.94369,4/18/2019,6571372,IL2,2682.3958
1.2346066,0,28,2,NK,0.8254304,4/18/2019,5504061,IL2,2061.3499
0.9973753,0,9.333333,2,NK,1.1529617,4/18/2019,4368952.5,IL2,2082.6125
1.059473,0,3.111,2,NK,1.2669482,4/18/2019,4961320,IL2,1727.4314
1.3012949,0,1.037037,2,NK,0.7823708,4/18/2019,4894044.5,IL2,326.4912
1.307307,0,0.345679,2,NK,0.84359336,4/18/2019,4564071,IL2,230.58398
1.0401565,0,0.115226,2,NK,-0.010072708,4/18/2019,5746597,IL2,525.77954
1.0414535,0,0.038409,2,NK,-0.040519,4/18/2019,4084051.8,IL2,219.93188
0.92151827,0,0.012803,2,NK,-0.41787314,4/18/2019,5576807,IL2,547.9065
1.3535932,0,0.004268,2,NK,1.2456388,4/18/2019,3766616.2,IL2,0
1.1714404,0,0.001423,2,NK,0.24179268,4/18/2019,4872033.5,IL2,344.04297
1.2986994,0,0.000474,2,NK,0.965683,4/18/2019,4588382.5,IL2,323.49268
1.1081331,0,84,2,CD8,2.4963965,4/18/2019,7652689,IL2,3838.07
4.1152697,0,28,2,CD8,38.944374,4/18/2019,9510621,IL2,3577.737
9.517146,0,9.333333,2,CD8,158.80286,4/18/2019,11537576,IL2,3618.451
6.839161,0,3.111,2,CD8,91.68839,4/18/2019,5259324,IL2,1732.8582
4.2036433,0,1.037037,2,CD8,26.088064,4/18/2019,1701515.1,IL2,388.0287
2.3683748,0,0.345679,2,CD8,12.868484,4/18/2019,321425.66,IL2,42.28235
2.4535913,0,0.115226,2,CD8,12.73239,4/18/2019,316873.28,IL2,18.18103
2.3983338,0,0.038409,2,CD8,13.560932,4/18/2019,264943.78,IL2,58.41272
1.4389645,0,0.012803,2,CD8,6.1096144,4/18/2019,235167.89,IL2,0
2.0352654,0,0.004268,2,CD8,9.88168,4/18/2019,312783.97,IL2,6.0686035
3.0544558,0,0.001423,2,CD8,25.532467,4/18/2019,333275.56,IL2,19.621948
2.3663216,0,0.000474,2,CD8,11.592856,4/18/2019,322393.7,IL2,101.17493
1.1758112,0,84,1,NK,1.1300106,4/18/2019,6035668.5,IL2,2718.434
0.9299883,0,28,1,NK,1.145854,4/18/2019,6288862.5,IL2,3013.876
1.0046585,0,9.333333,1,NK,0.6182568,4/18/2019,5943261,IL2,2674.0918
0.9922596,0,3.111,1,NK,0.3821435,4/18/2019,6435588.5,IL2,2371.912
1.9312894,0,1.037037,1,NK,4.5571012,4/18/2019,5842171.5,IL2,535.1924
1.661003,0,0.345679,1,NK,1.9573746,4/18/2019,3348323.5,IL2,87.42554
1.2077882,0,0.115226,1,NK,0.44487596,4/18/2019,3537814.8,IL2,251.65063
1.2453147,0,0.038409,1,NK,0.65449166,4/18/2019,4083539.2,IL2,239.17456
1.200615,0,0.012803,1,NK,0.24690366,4/18/2019,2877463,IL2,0
1.9836065,0,0.004268,1,NK,5.156889,4/18/2019,4160190.8,IL2,218.34521
1.3389972,0,0.001423,1,NK,1.3871651,4/18/2019,2865830.5,IL2,26.650635
0.8216319,0,0.000474,1,NK,-0.56767726,4/18/2019,4293707.5,IL2,569.49365
0.75367266,0,84,1,CD8,0.49108076,4/18/2019,5503222.5,IL2,3440.1543
0.84639764,0,28,1,CD8,0.6652951,4/18/2019,5504638,IL2,3256.6338
1.0326921,0,9.333333,1,CD8,1.4869905,4/18/2019,5058750,IL2,2989.603
1.4826037,0,3.111,1,CD8,3.7062602,4/18/2019,3060294,IL2,1591.5667
4.1200147,0,1.037037,1,CD8,25.622297,4/18/2019,1069350.2,IL2,311.37335
2.9805348,0,0.345679,1,CD8,21.43634,4/18/2019,334854.66,IL2,36.76837
1.5034459,0,0.115226,1,CD8,8.395089,4/18/2019,236416.03,IL2,30.253479
2.0818624,0,0.038409,1,CD8,14.390949,4/18/2019,260537.03,IL2,0
0.8848714,0,0.012803,1,CD8,1.9800553,4/18/2019,219262.06,IL2,10.269775
2.397935,0,0.004268,1,CD8,14.409708,4/18/2019,291662.4,IL2,34.725525
2.3101318,0,0.001423,1,CD8,14.321592,4/18/2019,289968.6,IL2,74.18231
3.6062846,0,0.000474,1,CD8,26.814148,4/18/2019,358115.78,IL2,42.134827
0.57398236,0,84,0.5,NK,-0.08793688,4/18/2019,3478248.5,IL2,2923.2646
1.0000055,0,28,0.5,NK,0.27795696,4/18/2019,5977033,IL2,3139.4053
1.106362,0,9.333333,0.5,NK,1.4147539,4/18/2019,5713947,IL2,3141.0835
0.7997595,0,3.111,0.5,NK,-0.15828228,4/18/2019,5804263,IL2,3017.1191
1.0139617,0,1.037037,0.5,NK,0.28761554,4/18/2019,4870891.5,IL2,984.35547
1.4232937,0,0.345679,0.5,NK,0.8691094,4/18/2019,4961823.5,IL2,604.626
1.3464577,0,0.115226,0.5,NK,1.2063384,4/18/2019,1883191,IL2,0
1.2655113,0,0.038409,0.5,NK,0.67278075,4/18/2019,3370343.8,IL2,562.5288
1.1345944,0,0.012803,0.5,NK,0.6864965,4/18/2019,2825986.8,IL2,653.75586
0.8570704,0,0.004268,0.5,NK,0.011864901,4/18/2019,4072873.8,IL2,1113.418
0.83741647,0,0.001423,0.5,NK,-0.21907401,4/18/2019,1714669.9,IL2,360.4148
0.9044334,0,0.000474,0.5,NK,-0.11081624,4/18/2019,4187212.8,IL2,1026.4795
0.8546692,0,84,0.5,CD8,1.2853699,4/18/2019,6968072.5,IL2,4668.813
0.74475205,0,28,0.5,CD8,1.0490541,4/18/2019,8080258.5,IL2,5493.7285
0.76384217,0,9.333333,0.5,CD8,0.6515455,4/18/2019,6621864,IL2,4536.9023
4.4832263,0,3.111,0.5,CD8,47.24294,4/18/2019,9820997,IL2,2865.1997
5.7625284,0,1.037037,0.5,CD8,60.46537,4/18/2019,599051.1,IL2,223.99225
2.1258383,0,0.345679,0.5,CD8,11.5482,4/18/2019,252106.67,IL2,0
0.9127145,0,0.115226,0.5,CD8,2.7972674,4/18/2019,206215.22,IL2,87.98236
3.200005,0,0.038409,0.5,CD8,30.680866,4/18/2019,297184.16,IL2,125.3418
6.1421733,0,0.012803,0.5,CD8,67.06068,4/18/2019,520768.12,IL2,176.25531
4.985558,0,0.004268,0.5,CD8,46.37888,4/18/2019,413205.03,IL2,176.53937
2.4683058,0,0.001423,0.5,CD8,11.342278,4/18/2019,361750.97,IL2,116.94702
1.3720102,0,0.000474,0.5,CD8,4.0229473,4/18/2019,222539.78,IL2,93.51477
1.2175732,0,84,4,NK,1.2528586,4/18/2019,5332826.5,IL15,2327.6375
1.4084183,0,28,4,NK,1.6093988,4/18/2019,7324199,IL15,2408.0125
1.1967582,0,9.333333,4,NK,1.8181381,4/18/2019,7767452.5,IL15,3384.014
0.8922688,0,3.111,4,NK,0.025231123,4/18/2019,8763439,IL15,2530.7815
1.193219,0,1.037037,4,NK,1.328681,4/18/2019,4508512,IL15,2359.1125
0.9736669,0,0.345679,4,NK,-0.005504131,4/18/2019,5692575,IL15,1646.9597
1.5144199,0,0.115226,4,NK,2.3372073,4/18/2019,5935202.5,IL15,1200.5203
0.63394046,0,0.038409,4,NK,-0.8899381,4/18/2019,3963316.5,IL15,949.72046
0.7277984,0,0.012803,4,NK,-0.7282181,4/18/2019,4262204.5,IL15,743.0261
1.1152782,0,0.004268,4,NK,1.3419261,4/18/2019,2617343.2,IL15,128.56177
1.1334894,0,0.001423,4,NK,0.52005196,4/18/2019,2338168,IL15,0
0.7984505,0,0.000474,4,NK,-0.246243,4/18/2019,2677022.5,IL15,466.84058
0.8640875,0,84,4,CD8,1.9815984,4/18/2019,8057578.5,IL15,4379.083
0.92788124,0,28,4,CD8,2.4260206,4/18/2019,8098283,IL15,4476.9985
0.79325116,0,9.333333,4,CD8,1.0577769,4/18/2019,10706015,IL15,5317.2695
0.852051,0,3.111,4,CD8,1.4532938,4/18/2019,7883941,IL15,4534.355
2.0272474,0,1.037037,4,CD8,8.947042,4/18/2019,4970178,IL15,2681.2002
2.4164,0,0.345679,4,CD8,8.774416,4/18/2019,1789643,IL15,938.35175
4.186636,0,0.115226,4,CD8,32.045326,4/18/2019,558614.9,IL15,270.4168
2.6927674,0,0.038409,4,CD8,18.626982,4/18/2019,354814.22,IL15,71.08783
2.8668504,0,0.012803,4,CD8,21.025238,4/18/2019,265867.3,IL15,23.834778
2.4962363,0,0.004268,4,CD8,14.005297,4/18/2019,345211.9,IL15,101.980896
1.467295,0,0.001423,4,CD8,7.204569,4/18/2019,256656.42,IL15,0
4.6096525,0,0.000474,4,CD8,28.17463,4/18/2019,960440.75,IL15,224.65717
1.1710143,0,84,2,NK,1.6229467,4/18/2019,4992784.5,IL15,3208.1357
1.2188003,0,28,2,NK,0.9495852,4/18/2019,8961885,IL15,3358.4521
0.7230101,0,9.333333,2,NK,-0.39854217,4/18/2019,4730336,IL15,2729.7593
1.2577089,0,3.111,2,NK,2.7422686,4/18/2019,4169189.8,IL15,2470.42
1.2899231,0,1.037037,2,NK,1.1339536,4/18/2019,3922533.2,IL15,989.9414
2.1002297,0,0.345679,2,NK,5.9779787,4/18/2019,1917841.4,IL15,0
1.5220536,0,0.115226,2,NK,2.346438,4/18/2019,4451359,IL15,768.6096
1.6639442,0,0.038409,2,NK,3.3007789,4/18/2019,3011516,IL15,515.04395
1.5227525,0,0.012803,2,NK,1.273932,4/18/2019,4081372.5,IL15,712.69165
4.9134755,0,0.004268,2,NK,27.43889,4/18/2019,17612798,IL15,1188.5039
1.2555053,0,0.001423,2,NK,0.68013644,4/18/2019,2809651.2,IL15,374.12964
1.1259221,0,0.000474,2,NK,-0.024190187,4/18/2019,3659893.2,IL15,930.5305
1.0591741,0,84,2,CD8,2.6296034,4/18/2019,6661693,IL15,3715.497
1.556292,0,28,2,CD8,5.068568,4/18/2019,7805950,IL15,3161.2383
1.8473265,0,9.333333,2,CD8,8.921382,4/18/2019,6513265.5,IL15,3225.6885
1.1029234,0,3.111,2,CD8,2.3270187,4/18/2019,5718799.5,IL15,3165.7036
1.4843824,0,1.037037,2,CD8,4.285191,4/18/2019,350806.16,IL15,100.8385
2.4036152,0,0.345679,2,CD8,15.828285,4/18/2019,313359.3,IL15,23.664917
4.562209,0,0.115226,2,CD8,43.053406,4/18/2019,443967.62,IL15,5.0012207
0.94610125,0,0.038409,2,CD8,3.995596,4/18/2019,227322.08,IL15,18.272095
3.59158,0,0.012803,2,CD8,29.783531,4/18/2019,300050.03,IL15,61.523804
6.6959085,0,0.004268,2,CD8,84.173805,4/18/2019,446199.53,IL15,0
16.796862,0,0.001423,2,CD8,305.9096,4/18/2019,2696744,IL15,23.725708
0.5603108,0,0.000474,2,CD8,1.4083638,4/18/2019,214307.81,IL15,54.776978
1.0416238,0,84,1,NK,0.50882626,4/18/2019,6424012.5,IL15,3343.596
1.1271967,0,28,1,NK,0.8783057,4/18/2019,10751312,IL15,3429.9177
1.0312018,0,9.333333,1,NK,0.15313101,4/18/2019,8024167.5,IL15,2931.2424
0.74867,0,3.111,1,NK,-0.42226696,4/18/2019,4841681,IL15,2494.6833
1.1312321,0,1.037037,1,NK,0.42615366,4/18/2019,3529470.8,IL15,499.17065
0.8608761,0,0.345679,1,NK,-0.3003099,4/18/2019,3816093.5,IL15,229.97583
0.91040677,0,0.115226,1,NK,-0.088410854,4/18/2019,4264339,IL15,317.25
1.5852821,0,0.038409,1,NK,2.1196132,4/18/2019,3322833,IL15,0
0.9960334,0,0.012803,1,NK,0.25413227,4/18/2019,4040369.5,IL15,503.531
0.74115604,0,0.004268,1,NK,-0.48056388,4/18/2019,3035859,IL15,657.64233
1.331299,0,0.001423,1,NK,0.76720405,4/18/2019,3775945.8,IL15,206.87329
0.9436184,0,0.000474,1,NK,-0.029091358,4/18/2019,5931507.5,IL15,876.9763
0.83899677,0,84,1,CD8,0.81120706,4/18/2019,5455090,IL15,3510.2034
0.75348204,0,28,1,CD8,0.8459437,4/18/2019,6500572.5,IL15,4025.508
0.9957847,0,9.333333,1,CD8,0.9824228,4/18/2019,5607041,IL15,2863.082
0.9265429,0,3.111,1,CD8,1.6679044,4/18/2019,4616127,IL15,3556.3167
2.0351171,0,1.037037,1,CD8,8.289106,4/18/2019,568826.94,IL15,328.711
1.7645247,0,0.345679,1,CD8,4.8956184,4/18/2019,363484.3,IL15,143.92108
1.0552163,0,0.115226,1,CD8,1.9691916,4/18/2019,216089.97,IL15,100.33258
4.206823,0,0.038409,1,CD8,36.612484,4/18/2019,380006.2,IL15,140.6867
2.4829247,0,0.012803,1,CD8,15.05722,4/18/2019,310717.8,IL15,135.07965
7.6032963,0,0.004268,1,CD8,91.41567,4/18/2019,527181.5,IL15,79.04462
0.40983066,0,0.001423,1,CD8,0.13605738,4/18/2019,201642.14,IL15,0
3.3415616,0,0.000474,1,CD8,20.867992,4/18/2019,377232.56,IL15,116.01532
0.7428866,0,84,0.5,NK,-0.45240092,4/18/2019,8743771,IL15,3920.98
1.2819268,0,28,0.5,NK,2.4446163,4/18/2019,5706062.5,IL15,2999.437
1.5716121,0,9.333333,0.5,NK,2.4990668,4/18/2019,5868376.5,IL15,2854.5347
1.0495698,0,3.111,0.5,NK,1.230494,4/18/2019,6970034.5,IL15,4074.8706
0.92923796,0,1.037037,0.5,NK,-0.38820267,4/18/2019,4097149.5,IL15,1014.69385
0.6297656,0,0.345679,0.5,NK,-0.44183993,4/18/2019,2099390.5,IL15,0
1.0736785,0,0.115226,0.5,NK,0.35970044,4/18/2019,3553211,IL15,223.9165
1.2324598,0,0.038409,0.5,NK,0.615896,4/18/2019,5224301.5,IL15,339.22632
0.78847504,0,0.012803,0.5,NK,-0.8300967,4/18/2019,5378341,IL15,662.7549
1.0095605,0,0.004268,0.5,NK,0.12857985,4/18/2019,2968402,IL15,163.69287
1.0996262,0,0.001423,0.5,NK,0.05563283,4/18/2019,3851660.8,IL15,334.5415
1.4025859,0,0.000474,0.5,NK,0.93848133,4/18/2019,3792334.2,IL15,570.5581
2.2269032,0,84,0.5,CD8,13.921307,4/18/2019,11620314,IL15,6549.766
1.6957176,0,28,0.5,CD8,8.163208,4/18/2019,9458199,IL15,5410.3755
0.3593295,0,9.333333,0.5,CD8,0.02382207,4/18/2019,7372190,IL15,5742.6655
0.3714797,0,3.111,0.5,CD8,-0.15382934,4/18/2019,7788134.5,IL15,5622.5293
1.2704335,0,1.037037,0.5,CD8,1.7272434,4/18/2019,1200778,IL15,896.1451
5.518066,0,0.345679,0.5,CD8,53.283443,4/18/2019,422856.84,IL15,0
2.1790931,0,0.115226,0.5,CD8,11.502306,4/18/2019,323408.97,IL15,177.69257
4.565998,0,0.038409,0.5,CD8,43.639175,4/18/2019,374593.62,IL15,172.29633
1.2860008,0,0.012803,0.5,CD8,6.4872427,4/18/2019,228246.78,IL15,93.28204
2.2349164,0,0.004268,0.5,CD8,12.014946,4/18/2019,364670.06,IL15,162.22882
1.00364,0,0.001423,0.5,CD8,2.3432903,4/18/2019,228968.42,IL15,101.61163
2.1966171,0,0.000474,0.5,CD8,13.831696,4/18/2019,267387.28,IL15,184.27081
1.3240821,2990716.086,84,4,Treg,1.5672626,4/19/2019,524964860,WT N-term,18766.436
1.7371593,1995814.955,28,4,Treg,3.6817508,4/19/2019,271496420,WT N-term,11461.195
1.8241258,2747448.517,9.333333,4,Treg,4.1868362,4/19/2019,353220540,WT N-term,13442.207
1.8776897,3401027.386,3.111,4,Treg,3.6114311,4/19/2019,347911420,WT N-term,11364.496
2.859454,3887886.896,1.037037,4,Treg,18.659952,4/19/2019,349350530,WT N-term,9284.666
2.3795896,3556036.037,0.345679,4,Treg,5.5442057,4/19/2019,336262560,WT N-term,9555.525
2.1747649,4935300.162,0.115226,4,Treg,4.7037206,4/19/2019,444628260,WT N-term,10091.33
2.1757593,4506970.653,0.038409,4,Treg,4.4675536,4/19/2019,317923680,WT N-term,8223.541
2.426619,3874016.042,0.012803,4,Treg,6.102132,4/19/2019,230426800,WT N-term,6107.058
3.1447232,3228977.559,0.004268,4,Treg,11.016272,4/19/2019,163537150,WT N-term,3787.392
5.3446083,1116263.237,0.001423,4,Treg,34.140068,4/19/2019,44515450,WT N-term,63.73633
5.288316,942071.6413,0.000474,4,Treg,34.106533,4/19/2019,35814970,WT N-term,0
1.3147805,3617076.362,84,4,Thelper,1.4749002,4/19/2019,468222980,WT N-term,18726.91
1.7280703,2765301.152,28,4,Thelper,3.8165154,4/19/2019,229991220,WT N-term,12020.512
1.9084374,3437620.634,9.333333,4,Thelper,4.8879404,4/19/2019,301786140,WT N-term,13332.189
1.9639829,3840805.164,3.111,4,Thelper,4.054276,4/19/2019,289649950,WT N-term,11400.629
2.5159242,4183666.347,1.037037,4,Thelper,6.847575,4/19/2019,251149310,WT N-term,8250.326
2.4846277,4683021.923,0.345679,4,Thelper,6.346159,4/19/2019,266076320,WT N-term,8608.516
2.4338136,5936319.548,0.115226,4,Thelper,6.2693367,4/19/2019,338332380,WT N-term,8957.33
2.3651226,5252739.873,0.038409,4,Thelper,5.569908,4/19/2019,265635500,WT N-term,7840.344
2.9643655,3914997.168,0.012803,4,Thelper,10.162389,4/19/2019,151593730,WT N-term,4881.4116
4.207833,2012472.414,0.004268,4,Thelper,21.950542,4/19/2019,65157244,WT N-term,2350.1812
88.43047,664550.4815,0.001423,4,Thelper,7860.3975,4/19/2019,1706892000,WT N-term,389.43115
7.3276973,202357.0299,0.000474,4,Thelper,108.51767,4/19/2019,7157473.5,WT N-term,0
1.3288318,2783597.523,84,4,Treg,1.4637094,4/19/2019,312109760,WT N-term,13400.787
1.7298365,2233045.007,28,4,Treg,3.491324,4/19/2019,191242770,WT N-term,9647.367
2.1787095,2162559.841,9.333333,4,Treg,6.0013943,4/19/2019,228366930,WT N-term,9644.766
52.50779,2076765.78,3.111,4,Treg,3080.0613,4/19/2019,1899674100,WT N-term,8642.357
2.0518966,3375262.162,1.037037,4,Treg,4.236979,4/19/2019,228902420,WT N-term,8607.871
3.666881,1630506.554,0.345679,4,Treg,15.979761,4/19/2019,156681170,WT N-term,5150.138
3.0736015,2692373.103,0.115226,4,Treg,11.023181,4/19/2019,231806510,WT N-term,6695.901
2.553455,3211289.546,0.038409,4,Treg,6.880069,4/19/2019,239713310,WT N-term,7327.48
3.3204167,1948626.699,0.012803,4,Treg,12.7219715,4/19/2019,138801760,WT N-term,4307.691
3.412096,423398.9873,0.004268,4,Treg,18.1624,4/19/2019,17314066,WT N-term,637.4888
39.92352,1676412.733,0.001423,4,Treg,1593.5867,4/19/2019,8504391700,WT N-term,2751.06
6.6138983,-157525.4944,0.000474,4,Treg,80.92632,4/19/2019,10823733,WT N-term,0
1.3297411,3326896.39,84,4,Thelper,1.4525442,4/19/2019,278862880,WT N-term,13629.419
1.8744699,2128186.442,28,4,Thelper,4.7805333,4/19/2019,133587100,WT N-term,8832.008
2.7787197,1754921.055,9.333333,4,Thelper,11.191254,4/19/2019,109809780,WT N-term,6001.7344
3.0540504,2595684.341,3.111,4,Thelper,11.78068,4/19/2019,127739820,WT N-term,6476.209
2.8748906,3440984.201,1.037037,4,Thelper,9.87847,4/19/2019,131265240,WT N-term,5675.1094
5.697878,1371762.188,0.345679,4,Thelper,45.547108,4/19/2019,55475030,WT N-term,2393.5156
4.3542547,2957180.67,0.115226,4,Thelper,22.907782,4/19/2019,110527740,WT N-term,3393.5752
3.5796647,3561502.418,0.038409,4,Thelper,15.533106,4/19/2019,128040776,WT N-term,4549.044
23.625292,1545497.879,0.012803,4,Thelper,1254.5635,4/19/2019,77141576,WT N-term,1718.9736
19.91599,325399.1667,0.004268,4,Thelper,999.39795,4/19/2019,12507013,WT N-term,288.9712
2.3312852,222342.8315,0.001423,4,Thelper,29.00925,4/19/2019,5232940.5,WT N-term,226.68213
0.99696976,-240936.0196,0.000474,4,Thelper,5.050349,4/19/2019,5502215,WT N-term,0
1.2191443,2867163.848,84,4,Treg,0.92949224,4/19/2019,402021440,WT N-term,15579.454
5.6281633,2731337.486,28,4,Treg,94.48731,4/19/2019,437908200,WT N-term,13416.11
1.4699413,2819262.299,9.333333,4,Treg,1.8272138,4/19/2019,343406370,WT N-term,13286.231
1.9907343,3536577.861,3.111,4,Treg,6.935524,4/19/2019,313817120,WT N-term,11011.622
1.8868706,4130265.145,1.037037,4,Treg,3.1071782,4/19/2019,286706780,WT N-term,9010.85
2.413774,4762496.702,0.345679,4,Treg,8.17171,4/19/2019,430924540,WT N-term,11125.909
2.1247451,4259437.193,0.115226,4,Treg,4.3460917,4/19/2019,277887170,WT N-term,7591.9473
2.2706819,4669012.902,0.038409,4,Treg,5.0571117,4/19/2019,322146600,WT N-term,7902.171
15.338233,3985149.661,0.012803,4,Treg,564.8189,4/19/2019,329659100,WT N-term,6006.244
2.8693337,3003712.022,0.004268,4,Treg,8.959418,4/19/2019,123028600,WT N-term,3157.6064
